site,data_type,trend,h
Site_2773,avg_level,decreasing,True
Site_2773,min_level,decreasing,True
Site_2774,avg_level,decreasing,True
Site_2774,min_level,decreasing,True
Site_2775,avg_level,decreasing,True
Site_2775,min_level,decreasing,True
Site_2776,avg_level,decreasing,True
Site_2776,min_level,decreasing,True
Site_2777,avg_level,decreasing,True
Site_2777,min_level,decreasing,True
Site_2778,avg_level,decreasing,True
Site_2778,min_level,decreasing,True
Site_2779,avg_level,decreasing,True
Site_2779,min_level,decreasing,True
Site_2780,avg_level,decreasing,True
Site_2780,min_level,decreasing,True
Site_2781,avg_level,decreasing,True
Site_2781,min_level,decreasing,True
Site_2782,avg_level,decreasing,True
Site_2782,min_level,decreasing,True
Site_2783,avg_level,decreasing,True
Site_2783,min_level,decreasing,True
Site_2784,avg_level,decreasing,True
Site_2784,min_level,decreasing,True
Site_2785,avg_level,decreasing,True
Site_2785,min_level,decreasing,True
Site_2786,avg_level,decreasing,True
Site_2786,min_level,decreasing,True
Site_2787,avg_level,decreasing,True
Site_2787,min_level,decreasing,True
Site_2788,avg_level,decreasing,True
Site_2788,min_level,decreasing,True
Site_2789,avg_level,decreasing,True
Site_2789,min_level,decreasing,True
Site_2790,avg_level,decreasing,True
Site_2790,min_level,decreasing,True
Site_2791,avg_level,decreasing,True
Site_2791,min_level,decreasing,True
Site_2792,avg_level,decreasing,True
Site_2792,min_level,decreasing,True
Site_2793,avg_level,decreasing,True
Site_2793,min_level,decreasing,True
Site_2794,avg_level,decreasing,True
Site_2794,min_level,decreasing,True
Site_2795,avg_level,decreasing,True
Site_2795,min_level,decreasing,True
Site_2796,avg_level,decreasing,True
Site_2796,min_level,decreasing,True
Site_2797,avg_level,decreasing,True
Site_2797,min_level,decreasing,True
Site_2798,avg_level,decreasing,True
Site_2798,min_level,decreasing,True
Site_2799,avg_level,decreasing,True
Site_2799,min_level,decreasing,True
Site_2800,avg_level,decreasing,True
Site_2800,min_level,decreasing,True
Site_2801,avg_level,decreasing,True
Site_2801,min_level,decreasing,True
Site_2802,avg_level,decreasing,True
Site_2802,min_level,decreasing,True
Site_2803,avg_level,decreasing,True
Site_2803,min_level,decreasing,True
Site_2804,avg_level,decreasing,True
Site_2804,min_level,decreasing,True
Site_2805,avg_level,decreasing,True
Site_2805,min_level,decreasing,True
Site_2806,avg_level,decreasing,True
Site_2806,min_level,decreasing,True
Site_2807,avg_level,decreasing,True
Site_2807,min_level,decreasing,True
Site_2808,avg_level,decreasing,True
Site_2808,min_level,decreasing,True
Site_2809,avg_level,decreasing,True
Site_2809,min_level,decreasing,True
Site_2810,avg_level,decreasing,True
Site_2810,min_level,decreasing,True
Site_2811,avg_level,decreasing,True
Site_2811,min_level,decreasing,True
Site_2812,avg_level,decreasing,True
Site_2812,min_level,decreasing,True
Site_2813,avg_level,decreasing,True
Site_2813,min_level,decreasing,True
Site_2814,avg_level,decreasing,True
Site_2814,min_level,decreasing,True
Site_2815,avg_level,decreasing,True
Site_2815,min_level,decreasing,True
Site_2816,avg_level,decreasing,True
Site_2816,min_level,decreasing,True
Site_2817,avg_level,decreasing,True
Site_2817,min_level,decreasing,True
Site_2818,avg_level,decreasing,True
Site_2818,min_level,decreasing,True
Site_2819,avg_level,decreasing,True
Site_2819,min_level,decreasing,True
Site_2820,avg_level,decreasing,True
Site_2820,min_level,decreasing,True
Site_2821,avg_level,decreasing,True
Site_2821,min_level,decreasing,True
Site_2822,avg_level,decreasing,True
Site_2822,min_level,decreasing,True
Site_2823,avg_level,decreasing,True
Site_2823,min_level,decreasing,True
Site_2824,avg_level,decreasing,True
Site_2824,min_level,decreasing,True
Site_2825,avg_level,decreasing,True
Site_2825,min_level,decreasing,True
Site_2826,avg_level,decreasing,True
Site_2826,min_level,decreasing,True
Site_2827,avg_level,decreasing,True
Site_2827,min_level,decreasing,True
Site_2828,avg_level,decreasing,True
Site_2828,min_level,decreasing,True
Site_2829,avg_level,decreasing,True
Site_2829,min_level,decreasing,True
Site_2830,avg_level,decreasing,True
Site_2830,min_level,decreasing,True
Site_2831,avg_level,decreasing,True
Site_2831,min_level,decreasing,True
Site_2832,avg_level,decreasing,True
Site_2832,min_level,decreasing,True
Site_2833,avg_level,decreasing,True
Site_2833,min_level,decreasing,True
Site_2834,avg_level,decreasing,True
Site_2834,min_level,decreasing,True
Site_2835,avg_level,decreasing,True
Site_2835,min_level,decreasing,True
Site_2836,avg_level,decreasing,True
Site_2836,min_level,decreasing,True
Site_2837,avg_level,decreasing,True
Site_2837,min_level,decreasing,True
Site_2838,avg_level,decreasing,True
Site_2838,min_level,decreasing,True
Site_2839,avg_level,decreasing,True
Site_2839,min_level,decreasing,True
Site_2840,avg_level,decreasing,True
Site_2840,min_level,decreasing,True
Site_2841,avg_level,decreasing,True
Site_2841,min_level,decreasing,True
Site_2842,avg_level,decreasing,True
Site_2842,min_level,decreasing,True
Site_2843,avg_level,decreasing,True
Site_2843,min_level,decreasing,True
Site_2844,avg_level,decreasing,True
Site_2844,min_level,decreasing,True
Site_2845,avg_level,decreasing,True
Site_2845,min_level,decreasing,True
Site_2846,avg_level,decreasing,True
Site_2846,min_level,decreasing,True
Site_2847,avg_level,decreasing,True
Site_2847,min_level,decreasing,True
Site_2848,avg_level,decreasing,True
Site_2848,min_level,decreasing,True
Site_2849,avg_level,decreasing,True
Site_2849,min_level,decreasing,True
Site_2850,avg_level,decreasing,True
Site_2850,min_level,decreasing,True
Site_2851,avg_level,decreasing,True
Site_2851,min_level,decreasing,True
Site_2852,avg_level,decreasing,True
Site_2852,min_level,decreasing,True
Site_2853,avg_level,decreasing,True
Site_2853,min_level,decreasing,True
Site_2854,avg_level,decreasing,True
Site_2854,min_level,decreasing,True
Site_2855,avg_level,decreasing,True
Site_2855,min_level,decreasing,True
Site_2856,avg_level,decreasing,True
Site_2856,min_level,decreasing,True
Site_2857,avg_level,decreasing,True
Site_2857,min_level,decreasing,True
Site_2858,avg_level,decreasing,True
Site_2858,min_level,decreasing,True
Site_2859,avg_level,decreasing,True
Site_2859,min_level,decreasing,True
Site_2860,avg_level,decreasing,True
Site_2860,min_level,decreasing,True
Site_2861,avg_level,decreasing,True
Site_2861,min_level,decreasing,True
Site_2862,avg_level,decreasing,True
Site_2862,min_level,decreasing,True
Site_2863,avg_level,decreasing,True
Site_2863,min_level,decreasing,True
Site_2864,avg_level,decreasing,True
Site_2864,min_level,decreasing,True
Site_2865,avg_level,decreasing,True
Site_2865,min_level,decreasing,True
Site_2866,avg_level,decreasing,True
Site_2866,min_level,decreasing,True
Site_2867,avg_level,decreasing,True
Site_2867,min_level,decreasing,True
Site_2868,avg_level,decreasing,True
Site_2868,min_level,decreasing,True
Site_2869,avg_level,decreasing,True
Site_2869,min_level,decreasing,True
Site_2870,avg_level,decreasing,True
Site_2870,min_level,decreasing,True
Site_2871,avg_level,decreasing,True
Site_2871,min_level,decreasing,True
Site_2872,avg_level,decreasing,True
Site_2872,min_level,decreasing,True
Site_2873,avg_level,decreasing,True
Site_2873,min_level,decreasing,True
Site_2874,avg_level,decreasing,True
Site_2874,min_level,decreasing,True
Site_2875,avg_level,decreasing,True
Site_2875,min_level,decreasing,True
Site_2876,avg_level,decreasing,True
Site_2876,min_level,decreasing,True
Site_2877,avg_level,decreasing,True
Site_2877,min_level,decreasing,True
Site_2878,avg_level,decreasing,True
Site_2878,min_level,decreasing,True
Site_2879,avg_level,decreasing,True
Site_2879,min_level,decreasing,True
Site_2880,avg_level,decreasing,True
Site_2880,min_level,decreasing,True
Site_2881,avg_level,decreasing,True
Site_2881,min_level,decreasing,True
Site_2882,avg_level,decreasing,True
Site_2882,min_level,decreasing,True
Site_2883,avg_level,decreasing,True
Site_2883,min_level,decreasing,True
Site_2884,avg_level,decreasing,True
Site_2884,min_level,decreasing,True
Site_2885,avg_level,decreasing,True
Site_2885,min_level,decreasing,True
Site_2886,avg_level,decreasing,True
Site_2886,min_level,decreasing,True
Site_2887,avg_level,decreasing,True
Site_2887,min_level,decreasing,True
Site_2888,avg_level,decreasing,True
Site_2888,min_level,decreasing,True
Site_2889,avg_level,decreasing,True
Site_2889,min_level,decreasing,True
Site_2890,avg_level,decreasing,True
Site_2890,min_level,decreasing,True
Site_2891,avg_level,decreasing,True
Site_2891,min_level,decreasing,True
Site_2892,avg_level,decreasing,True
Site_2892,min_level,decreasing,True
Site_2893,avg_level,decreasing,True
Site_2893,min_level,decreasing,True
Site_2894,avg_level,decreasing,True
Site_2894,min_level,decreasing,True
Site_2895,avg_level,decreasing,True
Site_2895,min_level,decreasing,True
Site_2896,avg_level,decreasing,True
Site_2896,min_level,decreasing,True
Site_2897,avg_level,decreasing,True
Site_2897,min_level,decreasing,True
Site_2898,avg_level,decreasing,True
Site_2898,min_level,decreasing,True
Site_2899,avg_level,decreasing,True
Site_2899,min_level,decreasing,True
Site_2900,avg_level,decreasing,True
Site_2900,min_level,decreasing,True
Site_2901,avg_level,decreasing,True
Site_2901,min_level,decreasing,True
Site_2902,avg_level,decreasing,True
Site_2902,min_level,decreasing,True
Site_2903,avg_level,decreasing,True
Site_2903,min_level,decreasing,True
Site_2904,avg_level,decreasing,True
Site_2904,min_level,decreasing,True
Site_2905,avg_level,decreasing,True
Site_2905,min_level,decreasing,True
Site_2906,avg_level,decreasing,True
Site_2906,min_level,decreasing,True
Site_2907,avg_level,decreasing,True
Site_2907,min_level,decreasing,True
Site_2908,avg_level,decreasing,True
Site_2908,min_level,decreasing,True
Site_2909,avg_level,decreasing,True
Site_2909,min_level,decreasing,True
Site_2910,avg_level,decreasing,True
Site_2910,min_level,decreasing,True
Site_2911,avg_level,decreasing,True
Site_2911,min_level,decreasing,True
Site_2912,avg_level,decreasing,True
Site_2912,min_level,decreasing,True
Site_2913,avg_level,decreasing,True
Site_2913,min_level,decreasing,True
Site_2914,avg_level,decreasing,True
Site_2914,min_level,decreasing,True
Site_2915,avg_level,decreasing,True
Site_2915,min_level,decreasing,True
Site_2916,avg_level,decreasing,True
Site_2916,min_level,decreasing,True
Site_2917,avg_level,decreasing,True
Site_2917,min_level,decreasing,True
Site_2918,avg_level,decreasing,True
Site_2918,min_level,decreasing,True
Site_2919,avg_level,decreasing,True
Site_2919,min_level,decreasing,True
Site_2920,avg_level,decreasing,True
Site_2920,min_level,decreasing,True
Site_2921,avg_level,decreasing,True
Site_2921,min_level,decreasing,True
Site_2922,avg_level,decreasing,True
Site_2922,min_level,decreasing,True
Site_2923,avg_level,decreasing,True
Site_2923,min_level,decreasing,True
Site_2924,avg_level,decreasing,True
Site_2924,min_level,decreasing,True
Site_2925,avg_level,decreasing,True
Site_2925,min_level,decreasing,True
Site_2926,avg_level,decreasing,True
Site_2926,min_level,decreasing,True
Site_2927,avg_level,decreasing,True
Site_2927,min_level,decreasing,True
Site_2928,avg_level,decreasing,True
Site_2928,min_level,decreasing,True
Site_2929,avg_level,decreasing,True
Site_2929,min_level,decreasing,True
Site_2930,avg_level,decreasing,True
Site_2930,min_level,decreasing,True
Site_2931,avg_level,decreasing,True
Site_2931,min_level,decreasing,True
Site_2932,avg_level,decreasing,True
Site_2932,min_level,decreasing,True
Site_2933,avg_level,decreasing,True
Site_2933,min_level,decreasing,True
Site_2934,avg_level,decreasing,True
Site_2934,min_level,decreasing,True
Site_2935,avg_level,decreasing,True
Site_2935,min_level,decreasing,True
Site_2936,avg_level,decreasing,True
Site_2936,min_level,decreasing,True
Site_2937,avg_level,decreasing,True
Site_2937,min_level,decreasing,True
Site_2938,avg_level,decreasing,True
Site_2938,min_level,decreasing,True
Site_2939,avg_level,decreasing,True
Site_2939,min_level,decreasing,True
Site_2940,avg_level,decreasing,True
Site_2940,min_level,decreasing,True
Site_2941,avg_level,decreasing,True
Site_2941,min_level,decreasing,True
Site_2942,avg_level,decreasing,True
Site_2942,min_level,decreasing,True
Site_2943,avg_level,decreasing,True
Site_2943,min_level,decreasing,True
Site_2944,avg_level,decreasing,True
Site_2944,min_level,decreasing,True
Site_2945,avg_level,decreasing,True
Site_2945,min_level,decreasing,True
Site_2946,avg_level,decreasing,True
Site_2946,min_level,decreasing,True
Site_2947,avg_level,decreasing,True
Site_2947,min_level,decreasing,True
Site_2948,avg_level,decreasing,True
Site_2948,min_level,decreasing,True
Site_2949,avg_level,decreasing,True
Site_2949,min_level,decreasing,True
Site_2950,avg_level,decreasing,True
Site_2950,min_level,decreasing,True
Site_2951,avg_level,decreasing,True
Site_2951,min_level,decreasing,True
Site_2952,avg_level,decreasing,True
Site_2952,min_level,decreasing,True
Site_2953,avg_level,decreasing,True
Site_2953,min_level,decreasing,True
Site_2954,avg_level,decreasing,True
Site_2954,min_level,decreasing,True
Site_2955,avg_level,decreasing,True
Site_2955,min_level,decreasing,True
Site_2956,avg_level,decreasing,True
Site_2956,min_level,decreasing,True
Site_2957,avg_level,decreasing,True
Site_2957,min_level,decreasing,True
Site_2958,avg_level,decreasing,True
Site_2958,min_level,decreasing,True
Site_2959,avg_level,decreasing,True
Site_2959,min_level,decreasing,True
Site_2960,avg_level,decreasing,True
Site_2960,min_level,decreasing,True
Site_2961,avg_level,decreasing,True
Site_2961,min_level,decreasing,True
Site_2962,avg_level,decreasing,True
Site_2962,min_level,decreasing,True
Site_2963,avg_level,decreasing,True
Site_2963,min_level,decreasing,True
Site_2964,avg_level,decreasing,True
Site_2964,min_level,decreasing,True
Site_2965,avg_level,decreasing,True
Site_2965,min_level,decreasing,True
Site_2966,avg_level,decreasing,True
Site_2966,min_level,decreasing,True
Site_2967,avg_level,decreasing,True
Site_2967,min_level,decreasing,True
Site_2968,avg_level,decreasing,True
Site_2968,min_level,decreasing,True
Site_2969,avg_level,decreasing,True
Site_2969,min_level,decreasing,True
Site_2970,avg_level,decreasing,True
Site_2970,min_level,decreasing,True
Site_2971,avg_level,decreasing,True
Site_2971,min_level,decreasing,True
Site_2972,avg_level,decreasing,True
Site_2972,min_level,decreasing,True
Site_2973,avg_level,decreasing,True
Site_2973,min_level,decreasing,True
Site_2974,avg_level,decreasing,True
Site_2974,min_level,decreasing,True
Site_2975,avg_level,decreasing,True
Site_2975,min_level,decreasing,True
Site_2976,avg_level,decreasing,True
Site_2976,min_level,decreasing,True
Site_2977,avg_level,decreasing,True
Site_2977,min_level,decreasing,True
Site_2978,avg_level,decreasing,True
Site_2978,min_level,decreasing,True
Site_2979,avg_level,decreasing,True
Site_2979,min_level,decreasing,True
Site_2980,avg_level,decreasing,True
Site_2980,min_level,decreasing,True
Site_2981,avg_level,decreasing,True
Site_2981,min_level,decreasing,True
Site_2982,avg_level,decreasing,True
Site_2982,min_level,decreasing,True
Site_2983,avg_level,decreasing,True
Site_2983,min_level,decreasing,True
Site_2984,avg_level,decreasing,True
Site_2984,min_level,decreasing,True
Site_2985,avg_level,decreasing,True
Site_2985,min_level,decreasing,True
Site_2986,avg_level,decreasing,True
Site_2986,min_level,decreasing,True
Site_2987,avg_level,decreasing,True
Site_2987,min_level,decreasing,True
Site_2988,avg_level,decreasing,True
Site_2988,min_level,decreasing,True
Site_2989,avg_level,decreasing,True
Site_2989,min_level,decreasing,True
Site_2990,avg_level,decreasing,True
Site_2990,min_level,decreasing,True
Site_2991,avg_level,decreasing,True
Site_2991,min_level,decreasing,True
Site_2992,avg_level,decreasing,True
Site_2992,min_level,decreasing,True
Site_2993,avg_level,decreasing,True
Site_2993,min_level,decreasing,True
Site_2994,avg_level,decreasing,True
Site_2994,min_level,decreasing,True
Site_2995,avg_level,decreasing,True
Site_2995,min_level,decreasing,True
Site_2996,avg_level,decreasing,True
Site_2996,min_level,decreasing,True
Site_2997,avg_level,decreasing,True
Site_2997,min_level,decreasing,True
Site_2998,avg_level,decreasing,True
