AgencyCd,SiteNo,AgencyNm,SiteName,DecLatVa,DecLongVa,HorzDatum,HorzMethod,HorzAcy,AltVa,AltUnits,AltUnitsNm,AltDatumCd,AltMethod,AltAcy,WellDepthUnits,WellDepthUnitsNm,NatAquiferCd,NatAqfrDesc,CountryCd,CountryNm,StateCd,StateNm,CountyCd,CountyNm,LocalAquiferName,SiteType,AquiferType,QwSnFlag,QwSnDesc,QwBaselineFlag,QwBaselineDesc,WlSysName,WlSnFlag,WlSnDesc,WlBaselineFlag,WlBaselineDesc,WlWellChars,WlWellCharsDesc,WlWellType,WlWellTypeDesc,WlWellPurpose,WlWellPurposeDesc,Link,WellDepth,QwSysName,QwWellChars,QwWellCharsDesc,QwWellType,QwWellTypeDesc,QwWellPurpose,QwWellPurposeDesc,WlWellPurposeNotes,Column1
CODWR,1102,Colorado Division of Water Resources,NHP-FR-010,40.494008,-102.308212,NAD83,GPS,10 m,3758.0,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1102,300.0,,,,,,,,Irrigation,
CODWR,1103,Colorado Division of Water Resources,NHP-FR-012,40.480502,-102.367025,NAD83,GPS,10 m,3760.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1103,305.0,,,,,,,,Irrigation,
CODWR,454,Colorado Division of Water Resources,NHP-FR-025,40.44971,-102.526489,NAD83,Digitized,10 m,3939.43,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/454,305.0,,,,,,,,Irrigation,
CODWR,462,Colorado Division of Water Resources,NHP-FR-037,40.567216,-102.172409,NAD83,User supplied,15 m,3653.06,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/462,274.0,,,,,,,,Irrigation,
CODWR,1057,Colorado Division of Water Resources,NHP-FR-084,40.709076,-102.607438,NAD83,GPS,10 m,4015.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1057,288.0,,,,,,,,Irrigation,
CODWR,471,Colorado Division of Water Resources,NHP-FR-046,40.57277,-102.29741,NAD83,User supplied,15 m,3758.44,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/471,285.0,,,,,,,,Irrigation,
CODWR,476,Colorado Division of Water Resources,NHP-FR-052,40.570268,-102.495746,NAD83,User supplied,15 m,3913.21,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/476,182.0,,,,,,,,"Domestic, Stock",
CODWR,1065,Colorado Division of Water Resources,NHP-FR-060,40.639536,-102.122527,NAD83,GPS,10 m,3645.0,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1065,210.0,,,,,,,,Irrigation,
CODWR,1066,Colorado Division of Water Resources,NHP-FR-041,40.535901,-102.129094,NAD83,GPS,10 m,3614.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1066,278.0,,,,,,,,Irrigation,
CODWR,453,Colorado Division of Water Resources,NHP-FR-024,40.449996,-102.514367,NAD83,User supplied,15 m,3916.68,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/453,305.0,,,,,,,,Irrigation,
CODWR,455,Colorado Division of Water Resources,NHP-FR-031,40.556389,-102.080474,NAD83,User supplied,15 m,3585.48,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/455,285.0,,,,,,,,Irrigation,
CODWR,456,Colorado Division of Water Resources,NHP-FR-032,40.534727,-102.057415,NAD83,User supplied,15 m,3556.48,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/456,261.0,,,,,,,,Irrigation,
CODWR,1073,Colorado Division of Water Resources,NHP-FR-059,40.645572,-102.200963,NAD83,GPS,10 m,3695.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1073,222.0,,,,,,,,Irrigation,
CODWR,494,Colorado Division of Water Resources,NHP-FR-079,40.721394,-102.359089,NAD83,User supplied,15 m,3845.56,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/494,210.0,,,,,,,,,
CODWR,1074,Colorado Division of Water Resources,NHP-FR-015,40.439774,-102.227832,NAD83,GPS,10 m,3708.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1074,400.0,,,,,,,,Irrigation,
CODWR,49521,Colorado Division of Water Resources,NHP-FR-026,40.457319,-102.631845,NAD83,GPS,10 m,4033.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/49521,280.0,,,,,,,,,
CODWR,149868,Colorado Division of Water Resources,NHP-FR-077,40.745882,-102.065718,NAD83,GPS,10 m,3606.0,1,Feet,NAVD88,GPS,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/149868,320.0,,,,,,,,Irrigation,
CODWR,149798,Colorado Division of Water Resources,NHP-FR-009,40.507357,-102.243682,NAD83,Digitized,10 m,3711.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/149798,321.0,,,,,,,,Irrigation,
CODWR,149799,Colorado Division of Water Resources,NHP-FR-006,40.471663,-102.143322,NAD83,Digitized,10 m,3660.0,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/149799,370.0,,,,,,,,Irrigation,
CODWR,1068,Colorado Division of Water Resources,NHP-FR-017,40.504379,-102.333994,NAD83,GPS,10 m,3800.0,1,Feet,NAVD88,Original database,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/1068,293.0,,,,,,,,Irrigation,
CODWR,479,Colorado Division of Water Resources,NHP-FR-058,40.617773,-102.084351,NAD83,User supplied,15 m,3604.47,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/479,245.0,,,,,,,,Irrigation,
CODWR,487,Colorado Division of Water Resources,NHP-FR-068,40.683048,-102.451022,NAD83,User supplied,15 m,3898.96,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/487,288.0,,,,,,,,Irrigation,
CODWR,490,Colorado Division of Water Resources,NHP-FR-072,40.624157,-102.637137,NAD83,User supplied,15 m,4035.06,1,Feet,NAVD88,USGS NED 10-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,95,Phillips County,Ogallala aquifer,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/WaterLevels/490,173.0,,,,,,,,Irrigation,
TWDB,756307,Texas Water Development Board,TWDB:0756307,35.22,-102.0275,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3815.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0756307&Type=GWDB,295.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,756405,Texas Water Development Board,TWDB:0756405,35.2,-102.089722,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3842.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0756405&Type=GWDB,348.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,756501,Texas Water Development Board,TWDB:0756501,35.21,-102.063889,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3824.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0756501&Type=GWDB,300.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,635206,Texas Water Development Board,City of Amarillo PMW-A1,35.4925,-101.696111,NAD83,GPS,+/- 0.5 Seconds,3371.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0635206&Type=GWDB,415.0,,,,,,,,,
TWDB,650209,Texas Water Development Board,TWDB:0650209,35.211945,-101.798889,NAD83,Interpolated from Highway or large-scale maps or with only fair location sketches,+/- 5 Seconds,3652.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0650209&Type=GWDB,312.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,643606,Texas Water Development Board,0643606,35.2983333,-101.6544444,NAD83,Interpolated From Topo Map,+/- 1 Second,3554.0,1,Feet,NAVD88,Other (see remarks),Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (Ogallala),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0643606&Type=GWDB,385.0,,,,,,,,,
TWDB,627504,Texas Water Development Board,TWDB:0627504,35.551389,-101.673889,NAD83,Interpolated From Topo Map,+/- 1 Second,3133.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,1,Yes,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0627504&Type=GWDB,80.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,625501,Texas Water Development Board,0625501,35.561389,-101.925833,NAD83,Interpolated From Topo Map,+/- 1 Second,3484.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0625501&Type=GWDB,,,,,,,,,,
TWDB,732201,Texas Water Development Board,0732201,35.599167,-102.060001,NAD83,Interpolated From Topo Map,+/- 1 Second,3560.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0732201&Type=GWDB,,,,,,,,,,
TWDB,627605,Texas Water Development Board,0627605,35.546389,-101.642222,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3268.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0627605&Type=GWDB,,,,,,,,,,
TWDB,756511,Texas Water Development Board,Bushland Quad,35.189722,-102.045834,NAD83,GPS,+/- 1 Second,3817.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0148902&Type=GWDB,3817.0,,,,,,,,,
TWDB,650506,Texas Water Development Board,0650506,35.1830556,-101.8319444,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3662.0,1,Feet,NAVD88,Digital Elevation Model -DEM,3M,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation and Dockum Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0650506&Type=GWDB,320.0,,,,,,,,,
TWDB,635625,Texas Water Development Board,City of Amarillo PMW-N3,35.449445,-101.650001,NAD83,GPS,+/- 0.5 Seconds,3362.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0635625&Type=GWDB,545.0,,,,,,,,,
TWDB,635912,Texas Water Development Board,Berry Sand Draw Quad Recorder,35.413611,-101.639999,NAD83,GPS,+/- 0.5 Seconds - GPS,3497.0,1,Feet,NAVD88,Global Positioning System-GPS,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,2,Trend,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0635912&Type=GWDB,604.0,,,,,,,,,
TWDB,635401,Texas Water Development Board,0635401,35.4475,-101.71,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3420.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0635401&Type=GWDB,,,,,,,,,,
TWDB,642502,Texas Water Development Board,Bishop Quarterman  Conference Center,35.300556,-101.816389,NAD83,GPS,+/- 1 Second,3450.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,3,Known Changes,1,Surveillance,1,Dedicated Monitoring/Observation,http://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0642502&Type=GWDB,165.0,,,,,,,,,
TWDB,748701,Texas Water Development Board,0748701,35.2613889,-102.0927778,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3660.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0748701&Type=GWDB,,,,,,,,,,
TWDB,732901,Texas Water Development Board,0732901,35.5211111,-102.0122222,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3420.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0732901&Type=GWDB,,,,,,,,,,
TWDB,651301,Texas Water Development Board,TWDB:0651301,35.22,-101.643334,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3555.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0651301&Type=GWDB,311.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,625302,Texas Water Development Board,0625302,35.6066667,-101.8944444,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3534.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation and Dockum Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0625302&Type=GWDB,,,,,,,,,,
TWDB,625601,Texas Water Development Board,0625601,35.5505556,-101.8866667,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3492.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0625601&Type=GWDB,,,,,,,,,,
TWDB,755601,Texas Water Development Board,TWDB:0755601,35.205556,-102.146389,NAD83,Interpolated From Topo Map,+/- 1 Second,3897.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation (121OGLL),WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,1,Dedicated Monitoring/Observation,https://www2.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0755601&Type=GWDB,300.0,TWDB GWB,1.0,Background,1.0,Surveillance,1.0,Dedicated Monitoring/Observation,,
TWDB,732801,Texas Water Development Board,0732801,35.5291667,-102.0563889,NAD83,Global Positioning System - GPS,+/- 0.5 Seconds - GPS,3402.0,1,Feet,NAVD88,Interpolated From Topo Map,Unknown,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,48,Texas,375,Potter County,Ogallala Formation,WELL,UNCONFINED,0,No,0,No,TWDB GWDB,1,Yes,1,Yes,1,Background,1,Surveillance,2,Other,https://www3.twdb.texas.gov/apps/waterdatainteractive//GetReports.aspx?Num=0732801&Type=GWDB,,,,,,,,,,
CODWR,958,Colorado Division of Water Resources,NHP-KP-013,38.248246,-102.192235,NAD83,GPS,10 m,3826.57,1,Feet,NAVD88,USGS NED 1-meter DEM,1 m,1.0,Feet,N100HGHPLN,High Plains aquifer,US,United States of America,8,Colorado,99,Prowers County,OGALLALA,WELL,UNCONFINED,0,No,0,No,CO DWR HydroBase,1,Yes,1,Yes,3,Known Changes,1,Surveillance,2,Other,https://dwr.state.co.us/Tools/GroundWater/Well/958,172.0,,,,,,,,Irrigation,
